"","x"
"18162",540.024790666312
"18163",540.024790666312
"18164",68.2899962834255
"18165",398.91453044477
"18166",1115.22774885326
"18167",315.732251748488
"18168",1837.70965782684
"18169",2157.62755289512
"18170",908.192142452865
"18171",1115.22774885326
"18172",732.255182248928
"18173",530.021990731129
"18174",299.741051755886
"18175",732.255182248928
"18176",811.4756692508
"18177",496.207930964995
"18178",653.233155027162
"18179",653.233155027162
"18180",471.426884196317
"18181",407.492011601282
"18182",298.34451651156
"18183",537.319850717825
"18184",969.982102847746
"18185",217.438517029264
"18186",752.826857294397
"18187",563.657802414433
"18188",472.645996427534
"18189",315.732251748488
"18190",187.147395273098
"18191",158.673785321704
"18192",1885.89290482095
"18193",499.315875720701
"18194",1596.73458644669
"18195",551.595510441251
"18196",274.677126360736
"18197",392.872098043942
"18198",697.86676309139
"18199",779.690729297537
"18200",261.653351784586
"18201",176.664560010802
"18202",195.911248605859
"18203",153.114198044027
"18204",1279.55514958943
"18205",616.56982630878
"18206",609.342741145488
"18207",353.070315938663
"18208",766.080027575675
"18209",453.265152831542
"18210",325.587019250723
"18211",966.869995196224
"18212",324.352430425996
"18213",2021.02950721147
"18214",397.957350106936
"18215",189.7493986903
"18216",1986.28420393217
"18217",557.480910909229
"18218",1674.37601824845
"18219",1229.64766039469
"18220",1085.07807574287
"18221",347.217389778963
"18222",1511.12540143189
"18223",1224.48161311546
"18224",924.7165850961
"18225",1174.15290761155
"18226",493.123917165849
"18227",468.448846551947
"18228",814.438307043861
"18229",689.185152335437
"18230",1884.97516274819
"18231",505.040567012587
"18232",809.985189540553
"18233",1982.50176097665
"18234",1812.05655366456
"18235",341.488134996608
"18236",490.912106090108
"18237",969.982102847746
"18238",1748.90102912484
"18239",341.488134996608
"18240",142.39675859781
"18241",642.778690568605
"18242",233.920827702122
"18243",2348.66795564673
"18244",583.993478001228
"18245",306.619603629321
"18246",329.953609929022
"18247",951.63700150337
"18248",2165.51572473686
"18249",802.930436032166
"18250",732.219385144312
"18251",291.607147902518
"18252",253.833097348588
"18253",1070.82177400859
"18254",457.261049890043
"18255",1930.0482803468
"18256",124.459235122243
"18257",72.4204259104148
"18258",68.2899962834255
"18259",898.748776271107
"18260",720.160513871444
"18261",259.905125081735
"18262",572.52990412629
"18263",343.477699404428
"18264",227.834634650261
"18265",1152.32029101847
"18266",382.142756872725
"18267",241.065628219067
"18268",942.033221105078
"18269",231.87108021153
"18270",533.580867274781
"18271",117.652070042077
"18272",950.402349255441
"18273",707.629338542873
"18274",505.833774656805
"18275",615.254161608304
"18276",773.948749125441
"18277",1102.07777480239
"18278",377.645002328351
"18279",884.941454636404
"18280",463.470735103225
"18281",530.021990731129
"18282",329.165054820783
"18283",540.024790666312
"18284",330.662435887179
"18285",367.755560254052
"18286",241.837459918991
"18287",202.755868169581
"18288",601.044098651088
"18289",213.565863612597
"18290",1122.79474904921
"18291",493.488871697427
"18292",970.204885811155
"18293",373.433349618694
"18294",640.658939557153
"18295",2183.83222863117
"18296",2102.88293887988
"18297",2221.34586061335
"18298",1448.24711081558
"18299",1075.40753731931
"18300",447.329265914491
"18301",838.55216283289
"18302",373.381856970839
"18303",319.877375222122
"18304",729.421966636294
"18305",407.492011601282
"18306",2294.03809827735
"18307",785.117294877783
"18308",801.613280413648
"18309",552.113496860766
"18310",621.386582073646
"18311",1435.94352937914
"18312",522.101761098696
"18313",490.912106090108
"18314",716.961584515935
"18315",817.880414824784
"18316",163.973073895423
"18317",481.264493397545
"18318",596.530877573423
"18319",163.973073895423
"18320",202.755868169581
"18321",287.776103216109
"18322",1121.21674193046
"18323",823.191033880447
"18324",637.671393724168
"18325",1545.2303742057
"18326",759.019287120819
"18327",881.197506554391
"18328",343.322446607631
"18329",960.804379814846
"18330",340.187710544808
"18331",65.9250723811234
"18332",264.639864295538
"18333",927.890463810937
"18334",337.271596227156
"18335",729.732169778559
"18336",1115.22774885326
"18337",693.78556756592
"18338",693.78556756592
"18339",711.330074037044
"18340",329.953609929022
"18341",183.017023415985
"18342",878.477934207318
"18343",511.680091870606
"18344",1115.22774885326
"18345",850.01928711371
"18346",266.966142883645
"18347",305.599441222381
"18348",94.1947437948872
"18349",409.752134255024
"18350",780.041818254783
"18351",243.176218545767
"18352",245.060600410262
"18353",240.625799642226
"18354",242.137533754648
"18355",143.923051281611
"18356",143.923051281611
"18357",528.974117864268
"18358",377.211298641511
"18359",739.234393548611
"18360",208.525008968395
"18361",141.069317787864
"18362",1356.48047306946
"18363",1298.15316037209
"18364",811.631958204337
"18365",155.843244417903
"18366",385.825173075866
"18367",836.820189921366
"18368",1375.3767324248
"18369",2187.63870867491
"18370",571.55973055239
"18371",870.858016042745
"18372",678.996107474655
"18373",823.191033880447
"18374",245.077252854361
"18375",267.914066196276
"18376",2309.43831571323
"18377",525.085057052788
"18378",212.725084778497
"18379",432.471178363751
"18380",309.809774948456
"18381",698.766187160521
"18382",386.433582161125
"18383",1102.09241408704
"18384",398.669167867823
"18385",460.658326832164
"18386",808.367347531181
"18387",723.014265910304
"18388",844.135022762976
"18389",285.219946377794
"18390",375.67495934209
"18391",660.826513128269
"18392",1054.678853854
"18393",2192.12858143794
"18394",286.285381752576
"18395",593.360292496356
"18396",766.978741467326
"18397",343.477699404428
"18398",285.393590873968
"18399",898.748776271107
"18400",1396.34017693005
"18401",817.311547892185
"18402",454.588199256079
"18403",844.683409644705
"18404",108.392122250139
"18405",202.755868169581
"18406",540.024790666312
"18407",899.315854048629
"18408",1066.93468559495
"18409",411.116341998966
"18410",678.458107795049
"18411",299.259819133876
"18412",369.81254175969
"18413",886.332525910257
"18414",932.19895373814
"18415",1328.96382359582
"18416",689.185152335437
"18417",1439.39419224362
"18418",127.912769497204
"18419",1149.26827614382
"18420",1052.33853708562
"18421",82.5807211401552
"18422",127.912769497204
"18423",127.912769497204
"18424",127.912769497204
"18425",82.8000385309098
"18426",653.233155027162
"18427",400.444408194894
"18428",472.645996427534
"18429",831.929923004689
"18430",455.547556792511
"18431",1131.71152059286
"18432",792.779032177919
"18433",411.116341998966
"18434",1317.89154268756
"18435",587.349158382757
"18436",844.899226453613
"18437",730.009432007769
"18438",93.7737054158599
"18439",81.8640766972287
"18440",471.426884196317
"18441",472.645996427534
"18442",1149.00307040991
"18443",1052.33853708562
"18444",856.13175357902
"18445",471.426884196317
"18446",926.138397369645
"18447",194.401235149534
"18448",899.315854048629
"18449",306.994393058467
"18450",366.522948346184
"18451",692.305220647836
"18452",811.699780098261
"18453",371.541835898353
"18454",1149.00307040991
"18455",910.358018696267
"18456",445.224751862659
"18457",923.297199733607
"18458",330.662435887179
"18459",822.07288162357
"18460",866.125283187854
"18461",689.185152335437
"18462",1149.00307040991
"18463",1161.30691601844
"18464",969.982102847746
"18465",1092.53920427825
"18466",638.053215279935
"18467",910.358018696267
"18468",666.31474903986
"18469",868.906606650114
"18470",366.522948346184
"18471",2023.94244654626
"18472",366.522948346184
"18473",556.336722044907
"18474",540.024790666312
"18475",407.492011601282
"18476",810.332803816395
"18477",1140.66675158787
"18478",217.438517029264
"18479",706.889875924576
"18480",784.873372675406
"18481",324.475061302915
"18482",1536.89845908616
"18483",448.688671509758
"18484",141.095673591229
"18485",635.798258968659
"18486",555.807958939756
"18487",1163.51906523327
"18488",581.934021922507
"18489",196.398290086288
"18490",1531.54522745415
"18491",260.401523873663
"18492",2252.44562417172
"18493",993.544789055952
"18494",602.080907990772
"18495",709.408599260541
"18496",343.142306263815
"18497",704.781268894239
"18498",836.337400023584
"18499",643.793588943456
"18500",2037.79018101731
"18501",439.05767211691
"18502",1176.78496539258
"18503",476.372068218133
"18504",550.765899385914
"18505",1351.7885900991
"18506",550.765899385914
"18507",445.260126584027
"18508",441.703865917087
"18509",636.135984961061
"18510",598.93066097979
"18511",501.227274602407
"18512",490.912106090108
"18513",937.703594227509
"18514",42.1387138908697
"18515",808.471558498013
"18516",598.93066097979
"18517",699.310900844922
"18518",598.93066097979
"18519",445.260126584027
"18520",971.177487178552
"18521",691.574616409885
"18522",613.88033070555
"18523",241.078726862352
"18524",366.522948346184
"18525",732.255182248928
"18526",752.826857294397
"18527",335.434391617063
"18528",732.255182248928
"18529",1664.50566623231
"18530",513.560245943956
"18531",352.59522915637
"18532",327.537715270465
"18533",163.507086091711
"18534",286.997904481417
"18535",503.905859362046
"18536",147.379737952583
"18537",463.470735103225
"18538",1243.84290619744
"18539",746.695021743241
"18540",321.91184301202
"18541",389.33505120052
"18542",1166.77164814148
"18543",848.76222684858
"18544",974.656554342546
"18545",614.199500176481
"18546",125.030403481924
"18547",160.239440373545
"18548",487.148491585039
"18549",591.41516637817
"18550",532.731694766079
"18551",212.793378101469
"18552",802.930436032166
"18553",287.680875544191
"18554",150.44423948693
"18555",739.825381444361
"18556",231.285664747495
"18557",353.145528543275
"18558",1434.67437104278
"18559",2297.64374422695
"18560",741.086864223788
"18561",1956.46498871262
"18562",565.92284741304
"18563",2145.08581146373
"18564",2333.32854401639
"18565",1527.58367279426
"18566",1608.85578182752
"18567",214.893947407039
"18568",1730.73545038342
"18569",200.875437374894
"18570",82.8000385309098
"18571",2333.32854401639
"18572",465.985892397358
"18573",1514.50786537404
"18574",653.233155027162
"18575",653.233155027162
"18576",831.929923004689
"18577",446.487053300605
"18578",899.315854048629
"18579",503.905859362046
"18580",340.353843568754
"18581",254.101772796911
"18582",274.874738464702
"18583",752.252470777515
"18584",362.662306568137
"18585",765.608126841635
"18586",910.358018696267
"18587",69.3321764091548
"18588",311.070321447608
"18589",614.154027655316
"18590",1536.89845908616
"18591",925.125296840993
"18592",385.219816844162
"18593",274.874738464702
"18594",98.8701939511116
"18595",552.113496860766
"18596",140.684154221536
"18597",711.65306697591
"18598",1658.40288410774
"18599",1658.40288410774
"18600",1739.39803096227
"18601",457.844152041869
"18602",970.21764205192
"18603",172.529096411888
"18604",416.788115886604
"18605",526.5761605558
"18606",653.233155027162
"18607",1126.30785059177
"18608",822.07288162357
"18609",143.041454102579
"18610",497.524778728939
"18611",1457.11533831874
"18612",1063.24604744706
"18613",433.968468583332
"18614",279.785993331869
"18615",251.717252581486
"18616",462.100059381505
"18617",765.608126841635
"18618",1149.26827614382
"18619",760.347184939908
"18620",201.816976900654
"18621",1004.84781301091
"18622",201.816976900654
"18623",670.903369950851
"18624",1079.2176536001
"18625",143.041454102579
"18626",959.361436712728
"18627",346.184579628149
"18628",769.343848592849
"18629",483.493698837602
"18630",1531.54522745415
"18631",556.565953097697
"18632",448.112800480452
"18633",454.588199256079
"18634",179.024700498083
"18635",299.259819133876
"18636",201.816976900654
"18637",524.148523366603
"18638",1802.94757860928
"18639",926.211732905252
"18640",2161.76335073546
"18641",1319.28264269838
"18642",1166.67294372882
"18643",446.008556712602
"18644",1710.72207655889
"18645",974.948182813064
"18646",452.850756293979
"18647",1186.69725091463
"18648",257.6144534492
"18649",266.867933982373
"18650",1294.12598565711
"18651",766.923191628008
"18652",261.48128393308
"18653",1.75043651150144
"18654",349.046723404584
"18655",47.7670380795264
"18656",535.533261344986
"18657",535.533261344986
"18658",1097.45097998266
"18659",1496.87388752867
"18660",1384.7062658253
"18661",2045.21036033832
"18662",2360.73321566582
"18663",1520.20498839165
"18664",482.253106376518
"18665",1889.00457138394
"18666",1784.71316898458
"18667",466.814492920051
"18668",454.992191257897
"18669",305.007733634095
"18670",600.409980127445
"18671",734.854359719778
"18672",791.278848840861
"18673",195.376069477939
"18674",824.748737517202
"18675",279.110140746235
"18676",269.212553375582
"18677",434.523470995676
"18678",378.496896131002
"18679",258.78734294551
"18680",118.842972096932
"18681",1122.37280532305
"18682",2332.35316364313
"18683",751.757289774553
"18684",628.296498881847
"18685",380.566877252223
"18686",650.588893161174
"18687",220.216021439801
"18688",358.061393657128
"18689",695.475795992029
"18690",267.023973544093
"18691",131.29495811987
"18692",171.604766703764
"18693",322.528918474896
"18694",180.928626671712
"18695",171.194151609547
"18696",723.014265910304
"18697",312.049452452703
"18698",586.897610339734
"18699",358.061393657128
"18700",1102.60911951973
"18701",496.847749990035
"18702",535.533261344986
"18703",535.533261344986
"18704",535.533261344986
"18705",535.533261344986
"18706",535.533261344986
"18707",1299.26914516551
"18708",767.139894294255
"18709",705.027361891857
"18710",1529.38117545643
"18711",174.333922375011
"18712",379.931912434153
"18713",327.987040248592
"18714",93.6356072026451
"18715",1511.12540143189
"18716",343.127518295053
"18717",1704.48869035552
"18718",552.815423244156
"18719",1764.7927203942
"18720",622.515949365137
"18721",265.577151852184
"18722",1140.8857939342
"18723",687.315116134306
"18724",686.169534244772
"18725",579.596219627458
"18726",814.438307043861
"18727",1508.68901743454
"18728",483.042386509077
"18729",1194.50009129029
"18730",530.021990731129
"18731",1680.45402819877
"18732",440.777093772527
"18733",443.606939376705
"18734",2248.31720838055
"18735",484.7014781551
"18736",493.15836993268
"18737",493.15836993268
"18738",1878.23922327299
"18739",2068.83341845963
"18740",343.53671409047
"18741",2087.79087674166
"18742",1808.49011651437
"18743",264.716322146895
"18744",120.026194075315
"18745",2248.86463091969
"18746",1782.41847274871
"18747",1149.21360524939
"18748",1046.00370186324
"18749",656.59003291328
"18750",189.813185619791
"18751",251.025628217074
"18752",575.363129140973
"18753",575.363129140973
"18754",214.253365115235
"18755",877.498599455988
"18756",239.741204697115
"18757",209.706961189454
"18758",796.514554201854
"18759",493.586988808643
"18760",752.397864622846
"18761",615.645328955948
"18762",324.072284322037
"18763",163.973073895423
"18764",1328.96382359582
"18765",518.718460870298
"18766",577.700715050963
"18767",280.625439621398
"18768",921.106374331177
"18769",303.567623228864
"18770",988.932828110963
"18771",1714.13079365987
"18772",51.5787315349672
"18773",448.310387103026
"18774",674.571891815004
"18775",963.429281585632
"18776",514.847281681043
"18777",912.636283720642
"18778",201.832481448697
"18779",291.841037174766
"18780",1246.67686917929
"18781",564.393734250643
"18782",942.033221105078
"18783",425.074976643664
"18784",435.137440241222
"18785",501.000702789506
"18786",189.533874078209
"18787",992.351035181426
"18788",327.891230838902
"18789",118.143873088682
"18790",813.950242429536
"18791",171.543159566228
"18792",683.268104202881
"18793",797.903172766002
"18794",885.634967787358
"18795",622.890829801797
"18796",335.434391617063
"18797",808.471558498013
"18798",991.087314232131
"18799",543.189808421366
"18800",666.514789943211
"18801",40.4565473576567
"18802",587.349158382757
"18803",93.7737054158599
"18804",814.438307043861
"18805",785.722472267445
"18806",666.514789943211
"18807",775.150443921017
"18808",571.54193628265
"18809",552.113496860766
"18810",231.936762932835
"18811",408.567228318917
"18812",57.2881405053785
"18813",789.500023295989
"18814",766.639622695466
"18815",179.542713463888
"18816",487.079873041683
"18817",163.303936968491
"18818",988.233102870397
"18819",528.764735803511
"18820",699.310900844922
"18821",528.764735803511
"18822",772.398987499995
"18823",528.764735803511
"18824",528.764735803511
"18825",134.738723562196
"18826",357.529134759853
"18827",970.214530719159
"18828",527.561935419166
"18829",797.509257561503
"18830",1020.91767385653
"18831",622.719421932329
"18832",289.129308989501
"18833",245.077252854361
"18834",313.475870929565
"18835",274.444918117082
"18836",483.515429279717
"18837",526.545065295364
"18838",689.992931112754
"18839",971.275173868558
"18840",381.653349781748
"18841",628.890283839961
"18842",601.685124944024
"18843",1330.05469498253
"18844",295.695970503776
"18845",1051.72496536376
"18846",1572.35224829726
"18847",910.247201007168
"18848",1214.3968363942
"18849",1603.2944066066
"18850",189.490945047286
"18851",1035.78655607806
"18852",927.394851591667
"18853",340.627705783827
"18854",343.142306263815
"18855",988.233102870397
"18856",542.130481965622
"18857",1410.94474532173
"18858",988.233102870397
"18859",300.223689187657
"18860",644.093078418096
"18861",472.997032083645
"18862",241.837459918991
"18863",587.349158382757
"18864",732.333109141055
"18865",1087.84247306218
"18866",876.552061248399
"18867",2060.96368316695
"18868",2065.01168106649
"18869",505.450839191132
"18870",364.818595570016
"18871",123.16559754904
"18872",693.467539664253
"18873",506.366120278064
"18874",402.792654455776
"18875",952.653573054549
"18876",468.754977769139
"18877",273.62437594912
"18878",2683.55641474332
"18879",1023.59289168479
"18880",183.599414557493
"18881",1173.12417851313
"18882",1854.22045464766
"18883",632.735263541945
"18884",336.051407646322
"18885",1215.31906230624
"18886",350.11749531608
"18887",723.829168990144
"18888",1717.32088262882
"18889",533.29976858977
"18890",581.130876007694
"18891",266.270193139131
"18892",207.786775934896
"18893",660.559210440652
"18894",205.938544332247
"18895",725.892678914231
"18896",817.311547892185
"18897",1058.45860351968
"18898",1080.26463358358
"18899",743.12112580956
"18900",366.522948346184
"18901",257.417436376307
"18902",1030.03173155156
"18903",1733.43682142277
"18904",2191.54136103761
"18905",420.279259588571
"18906",724.729981788057
"18907",1159.01928856831
"18908",231.250574959687
"18909",666.514789943211
"18910",802.930436032166
"18911",576.204102540939
"18912",457.727105907639
"18913",137.925155192324
"18914",823.262821614516
"18915",1190.55444772399
"18916",176.690002609811
"18917",362.998015360988
"18918",622.583357007101
"18919",1023.59289168479
"18920",678.996107474655
"18921",454.588199256079
"18922",254.101772796911
"18923",856.13175357902
"18924",287.776103216109
"18925",814.438307043861
"18926",339.280046347836
"18927",459.961414132401
"18928",1248.02283883782
"18929",251.204467690235
"18930",241.837459918991
"18931",558.775271260974
"18932",61.4822823251993
"18933",1223.54323819817
"18934",392.533946063544
"18935",752.252470777515
"18936",1248.02283883782
"18937",1174.15290761155
"18938",193.394820001637
"18939",236.942155980381
"18940",139.519733910626
"18941",2052.37602899277
"18942",342.988483563279
"18943",1331.51144360814
"18944",464.151822359622
"18945",342.988483563279
"18946",1202.59717168363
"18947",580.515804615092
"18948",1266.39364151814
"18949",330.713278657948
"18950",125.030403481924
"18951",614.199500176481
"18952",372.736191420877
"18953",330.713278657948
"18954",910.358018696267
"18955",811.499820335584
"18956",1226.69234134697
"18957",789.500023295989
"18958",421.032471239585
"18959",465.910323781438
"18960",1535.55166894261
"18961",243.013652470999
"18962",912.139270119711
"18963",2012.17241316165
"18964",216.323525880918
"18965",1449.44174118197
"18966",1009.16095655759
"18967",487.148491585039
"18968",688.090458704604
"18969",688.090458704604
"18970",1185.80057315772
"18971",2360.76006973677
"18972",201.832481448697
"18973",756.237854456069
"18974",802.930436032166
"18975",314.356072143919
"18976",567.806721255519
"18977",357.200929271509
"18978",804.895106281397
"18979",603.303295385532
"18980",274.197681649146
"18981",519.073648389195
"18982",1984.72372869014
"18983",668.346104334644
"18984",806.632525537462
"18985",592.205426142926
"18986",911.549594109734
"18987",186.70565644076
"18988",604.118039094205
"18989",388.564862194536
"18990",140.581242196613
"18991",804.093322126809
"18992",850.086997796775
"18993",679.414345644777
"18994",535.153865664565
"18995",505.360941962471
"18996",378.237205810669
"18997",40.4565473576567
"18998",679.414345644777
"18999",618.218878537101
"19000",2185.56306673514
"19001",836.12719867726
"19002",923.297199733607
"19003",207.786775934896
"19004",2613.8024322919
"19005",151.350373497516
"19006",791.777943995093
"19007",1880.2743702009
"19008",800.366114621383
"19009",1063.24604744706
"19010",910.908571842719
"19011",319.072862801374
"19012",471.45804325446
"19013",884.77480484333
"19014",404.749416430441
"19015",127.912769497204
"19016",188.146429480629
"19017",345.179546045606
"19018",913.999735548039
"19019",688.076819093816
"19020",196.398290086288
"19021",696.429868130022
"19022",349.512963708609
"19023",486.278121478871
"19024",326.84718845938
"19025",673.606163924093
"19026",390.740581628166
"19027",880.669172098875
"19028",244.806736077824
"19029",250.135443102504
"19030",720.160513871444
"19031",503.671034453757
"19032",556.336722044907
"19033",619.671709866929
"19034",811.699780098261
"19035",757.586153938801
"19036",552.81591493911
"19037",291.841037174766
"19038",1183.75623851784
"19039",346.243116957508
"19040",879.301999584873
"19041",1201.4562439315
"19042",470.852214655032
"19043",1533.85001124247
"19044",123.220696608187
"19045",1040.25467615701
"19046",2126.12603154458
"19047",225.505385953095
"19048",333.985904766898
"19049",939.732890871553
"19050",2059.4761210794
"19051",103.338505287934
"19052",775.150443921017
"19053",1017.2554853626
"19054",699.461529847282
"19055",927.394851591667
"19056",678.458107795049
"19057",906.073039756122
"19058",329.953609929022
"19059",976.910500719258
"19060",624.576394289566
"19061",72.4204259104148
"19062",819.431928422418
"19063",543.149868056233
"19064",925.632913219318
"19065",269.632990481497
"19066",792.207531300755
"19067",690.046603944297
"19068",832.168446483366
"19069",514.185070636674
"19070",418.914073603859
"19071",567.540702639569
"19072",308.79112668442
"19073",61.6913431360455
"19074",392.533946063544
"19075",693.78556756592
"19076",190.696641936227
"19077",1373.44783487998
"19078",332.22185309025
"19079",824.989561880903
"19080",926.211732905252
"19081",1971.32245159904
"19082",1394.19663683842
"19083",1662.04003481216
"19084",750.098158432016
"19085",544.260624566373
"19086",940.146214786577
"19087",746.962074481001
"19088",532.02133621923
"19089",1922.86659333062
"19090",713.602150799991
"19091",1179.6008866306
"19092",72.4204259104148
"19093",737.497014457641
"19094",2025.38504609
"19095",970.531337090894
"19096",1077.55436869086
"19097",1063.24604744706
"19098",511.680091870606
"19099",451.36886879449
"19100",699.461529847282
"19101",801.613280413648
"19102",258.631923783684
"19103",321.91184301202
"19104",528.764735803511
"19105",1628.46647439813
"19106",441.729183423301
"19107",2038.61376708346
"19108",854.138939586361
"19109",486.796356614859
"19110",160.266955763395
"19111",1628.46647439813
"19112",165.735319732184
"19113",363.980471329935
"19114",532.731694766079
"19115",402.971716532088
"19116",210.613179836454
"19117",514.191509286128
"19118",638.053215279935
"19119",1069.98009817311
"19120",401.855404936335
"19121",1928.99487336903
"19122",195.191251631371
"19123",358.90562514306
"19124",1478.2971583812
"19125",228.556955297656
"19126",289.49346794153
"19127",405.116701178722
"19128",678.470748047903
"19129",2099.05086018861
"19130",1889.07281563821
"19131",453.647196430954
"19132",1623.08187257885
"19133",2921.69220937379
"19134",248.686259751646
"19135",926.728798953502
"19136",458.719161416042
"19137",169.034545106682
"19138",504.853592764714
"19139",376.798516980341
"19140",1176.35930844788
"19141",1067.41283613584
"19142",875.254499771233
"19143",519.073648389195
"19144",278.241239090897
"19145",608.062074026922
"19146",487.484309021381
"19147",459.417319185403
"19148",294.341077914492
"19149",311.553546253075
"19150",338.431581657539
"19151",333.725259245348
"19152",306.825475065144
"19153",1692.06092064142
"19154",366.088137395262
"19155",130.010087310411
"19156",893.124362700022
"19157",938.410797084599
"19158",514.752387368019
"19159",571.644785773863
"19160",501.227274602407
"19161",343.283479922722
"19162",1289.42796071545
"19163",1115.5286553871
"19164",154.999586670809
"19165",154.999586670809
"19166",154.999586670809
"19167",500.635013937507
"19168",1030.22469945382
"19169",552.271793383022
"19170",1020.91767385653
"19171",663.965566454217
"19172",505.6414314725
"19173",940.146214786577
"19174",505.6414314725
"19175",737.497014457641
"19176",505.6414314725
"19177",149.446073761207
"19178",801.774735926053
"19179",925.125296840993
"19180",505.6414314725
"19181",448.688671509758
"19182",534.94448327897
"19183",455.468955073239
"19184",750.384348310853
"19185",192.363584521782
"19186",177.611809062979
"19187",136.002061189162
"19188",1253.20318184203
"19189",174.978282890148
"19190",244.79986653534
"19191",201.243445465535
"19192",109.031760766651
"19193",134.24901252751
"19194",101.40294526691
"19195",307.480140133461
"19196",72.4204259104148
"19197",329.953609929022
"19198",278.644316537207
"19199",689.200588436779
"19200",894.453761336052
"19201",652.224218556805
"19202",136.819470284383
"19203",639.062151080914
"19204",2025.38504609
"19205",454.883621541019
"19206",206.722224555192
"19207",206.722224555192
"19208",206.722224555192
"19209",1035.03704915274
"19210",414.66675003842
"19211",624.894353720757
"19212",594.966158818127
"19213",908.192142452865
"19214",163.507086091711
"19215",1619.45513586508
"19216",970.21764205192
"19217",455.444097046851
"19218",1204.96537283886
"19219",392.533946063544
"19220",525.515954399113
"19221",917.91576714864
"19222",555.807958939756
"19223",888.746616245569
"19224",83.8485842859843
"19225",577.94282879673
"19226",399.690227470289
"19227",1014.05428791477
"19228",97.1045793898203
"19229",749.96436004913
"19230",359.958936938947
"19231",186.145885357456
"19232",647.868292762454
"19233",988.233102870397
"19234",613.88033070555
"19235",453.904586081983
"19236",587.349158382757
"19237",353.894827062495
"19238",274.874738464702
"19239",728.321877780111
"19240",845.618295210473
"19241",1085.11369419007
"19242",359.958936938947
"19243",101.448820589512
"19244",1159.01928856831
"19245",1664.50566623231
"19246",587.349158382757
"19247",593.360292496356
"19248",399.690227470289
"19249",768.812997933768
"19250",637.671393724168
"19251",602.085199371183
"19252",137.772757004596
"19253",522.275823036623
"19254",329.679876926715
"19255",969.747628902754
"19256",1020.91767385653
"19257",877.998122372513
"19258",1390.90804822633
"19259",2351.14552357243
"19260",1079.32606725354
"19261",1987.58886604834
"19262",1511.12540143189
"19263",308.893509604769
"19264",305.684996553407
"19265",543.105302264869
"19266",785.097013721248
"19267",1273.19549058047
"19268",1020.91767385653
"19269",244.156077027814
"19270",309.605507415467
"19271",1393.45706539146
"19272",568.463949342089
"19273",718.089866367263
"19274",750.448283246757
"19275",1147.62896791915
"19276",615.376005015487
"19277",904.773662738739
"19278",660.104361765387
"19279",602.085199371183
"19280",579.103678600129
"19281",373.957198738915
"19282",779.255857540112
"19283",1360.711721558
"19284",287.776103216109
"19285",1855.51302266476
"19286",1837.70965782684
"19287",406.379914230578
"19288",378.70712560749
"19289",618.570363860584
"19290",330.188560015981
"19291",350.308112700326
"19292",174.998022605705
"19293",290.039058625072
"19294",196.398290086288
"19295",2063.09707940526
"19296",172.154316771962
"19297",761.288569275833
"19298",666.514789943211
"19299",811.699780098261
"19300",732.255182248928
"19301",666.514789943211
"19302",69.3321764091548
"19303",232.553949792973
"19304",530.021990731129
"19305",328.801501984313
"19306",454.016938079283
"19307",848.121424506247
"19308",188.255054369824
"19309",1322.61442177119
"19310",203.699299017294
"19311",653.233155027162
"19312",1116.15090349623
"19313",391.898714495917
"19314",468.649397545271
"19315",834.466529774091
"19316",723.469678588916
"19317",653.233155027162
"19318",500.894610047406
"19319",670.960539998342
"19320",523.213111035945
"19321",1902.18136333995
"19322",815.802245949514
"19323",846.072962621477
"19324",1020.91767385653
"19325",554.6031036504
"19326",815.802245949514
"19327",1038.68932137016
"19328",103.338505287934
"19329",565.677520343672
"19330",529.993319421377
"19331",723.469678588916
"19332",1050.64646952826
"19333",905.53904536709
"19334",1248.02283883782
"19335",547.159313722593
"19336",653.233155027162
"19337",653.233155027162
"19338",549.807622712368
"19339",2058.38265481649
"19340",834.332714898568
"19341",1842.24245029181
"19342",454.588199256079
"19343",2025.38504609
"19344",875.858905585631
"19345",1730.73545038342
"19346",620.296255724288
"19347",307.179537749031
"19348",761.889366904126
"19349",505.6414314725
"19350",210.613179836454
"19351",910.358018696267
"19352",163.973073895423
"19353",129.729707016416
"19354",438.344600104741
"19355",704.336625535629
"19356",425.074976643664
"19357",769.787726974042
"19358",1797.38881186422
"19359",983.707611052562
"19360",369.512201547823
"19361",875.858905585631
"19362",201.816976900654
"19363",451.36886879449
"19364",362.662306568137
"19365",373.652501111148
"19366",202.755868169581
"19367",530.021990731129
"19368",319.072862801374
"19369",1016.76707230052
"19370",690.046603944297
"19371",819.939382800383
"19372",2313.54854091508
"19373",685.918246162929
"19374",848.121424506247
"19375",376.703870422018
"19376",287.776103216109
"19377",503.905859362046
"19378",913.94507611448
"19379",819.939382800383
"19380",823.266379207382
"19381",930.963372735212
"19382",591.437725128235
"19383",78.5697230603091
"19384",603.545189600584
"19385",430.723391036106
"19386",235.752749394614
"19387",1020.91767385653
"19388",846.072962621477
"19389",723.469678588916
"19390",176.153011791526
"19391",176.153011791526
"19392",213.507710823009
"19393",1169.87680167419
"19394",1471.97599860993
"19395",1035.72792005763
"19396",1200.71878581517
"19397",262.607645106259
"19398",1274.71303392142
"19399",241.078726862352
"19400",783.713618099271
"19401",458.554985735553
"19402",449.402961043112
"19403",830.38728462527
"19404",186.762763261299
"19405",246.496380604314
"19406",294.708870334701
"19407",822.600180296766
"19408",358.417726264821
